id	lemma	pos
3377	smuggle	v
3378	snack	v
3379	snag	v
3380	snake	v
3381	snap	v
3382	snare	v
3383	snatch	v
3384	sneak	v
3385	sneeze	v
3386	sniff	v
3387	snipe	v
3388	snitch	v
3389	snooker	v
3390	snoop	v
3391	snorkel	v
3392	snow	v
3393	snowball	v
3394	snowboard	v
3395	snub	v
3396	snuff	v
3397	soak	v
3398	soap	v
3399	soar	v
3400	sob	v
3401	sober	v
3402	socialise	v
3403	socialize	v
3404	sock	v
3405	soften	v
3406	soil	v
3407	sojourn	v
3408	solace	v
3409	solder	v
3410	soldier	v
3411	solicit	v
3412	solidify	v
3413	solo	v
3414	solve	v
3415	somersault	v
3416	soothe	v
3417	sop	v
3418	sorrow	v
3419	sort	v
3420	sound	v
3421	sour	v
3422	source	v
3423	sow	v
3424	space	v
3425	spacewalk	v
3426	spade	v
3427	spam	v
3428	span	v
3429	spar	v
3430	spare	v
3431	spark	v
3432	sparkle	v
3433	spat	v
3434	spawn	v
3435	speak	v
3436	spear	v
3437	spearhead	v
3438	specialise	v
3439	specialize	v
3440	specify	v
3441	speck	v
3442	speckle	v
3443	speculate	v
3444	speed	v
3445	spell	v
3446	spend	v
3447	spice	v
3448	spiel	v
3449	spike	v
3450	spill	v
3451	spin	v
3452	spiral	v
3453	spirit	v
3454	spit	v
3455	spite	v
3456	splash	v
3457	splatter	v
3458	splice	v
3459	splint	v
3460	splinter	v
3461	split	v
3462	spoil	v
3463	sponge	v
3464	sponsor	v
3465	spoof	v
3466	spook	v
3467	spool	v
3468	spoon	v
3469	sport	v
3470	spot	v
3471	spotlight	v
3472	spout	v
3473	sprain	v
3474	sprawl	v
3475	spray	v
3476	spread	v
3477	spree	v
3478	spring	v
3479	sprinkle	v
3480	sprint	v
3481	sprout	v
3482	spruce	v
3483	spud	v
3484	spur	v
3485	spurt	v
3486	spy	v
3487	squall	v
3488	square	v
3489	squash	v
3490	squat	v
3491	squawk	v
3492	squeak	v
3493	squeeze	v
3494	squint	v
3495	squire	v
3496	squirt	v
3497	stab	v
3498	stabilise	v
3499	stabilize	v
3500	stable	v
3501	stack	v
3502	staff	v
3503	stag	v
3504	stage	v
3505	stagger	v
3506	stain	v
3507	stake	v
3508	stale	v
3509	stalemate	v
3510	stalk	v
3511	stall	v
3512	stamp	v
3513	stampede	v
3514	stand	v
3515	standardise	v
3516	standardize	v
3517	staple	v
3518	star	v
3519	starboard	v
3520	starch	v
3521	stare	v
3522	start	v
3523	startle	v
3524	starve	v
3525	stash	v
3526	state	v
3527	station	v
3528	staunch	v
3529	stave	v
3530	stay	v
3531	steady	v
3532	steal	v
3533	steam	v
3534	steel	v
3535	steep	v
3536	steer	v
3537	stem	v
3538	stencil	v
3539	step	v
3540	stereotype	v
3541	stew	v
3542	stick	v
3543	stifle	v
3544	stimulate	v
3545	sting	v
3546	stink	v
3547	stint	v
3548	stipulate	v
3549	stir	v
3550	stitch	v
3551	stock	v
3552	stockpile	v
3553	stoke	v
3554	stomach	v
3555	stomp	v
3556	stone	v
3557	stonewall	v
3558	stooge	v
3559	stoop	v
3560	stop	v
3561	stopper	v
3562	store	v
3563	storm	v
3564	stow	v
3565	straddle	v
3566	straighten	v
3567	strain	v
3568	strand	v
3569	strangle	v
3570	strap	v
3571	stray	v
3572	streak	v
3573	stream	v
3574	streamline	v
3575	strengthen	v
3576	stretch	v
3577	stride	v
3578	strike	v
3579	string	v
3580	strip	v
3581	stripe	v
3582	strive	v
3583	stroke	v
3584	stroll	v
3585	structure	v
3586	struggle	v
3587	strum	v
3588	strut	v
3589	stub	v
3590	stucco	v
3591	stud	v
3592	study	v
3593	stuff	v
3594	stumble	v
3595	stump	v
3596	stun	v
3597	stunt	v
3598	stutter	v
3599	style	v
3600	sub	v
3601	subdivide	v
3602	subdue	v
3603	subject	v
3604	subjugate	v
3605	sublet	v
3606	submerge	v
3607	submit	v
3608	subordinate	v
3609	subpoena	v
3610	subscribe	v
3611	subside	v
3612	subsidise	v
3613	subsidize	v
3614	subsist	v
3615	substantiate	v
3616	substitute	v
3617	subtitle	v
3618	subtract	v
3619	subvert	v
3620	succeed	v
3621	succumb	v
3622	suck	v
3623	suction	v
3624	sue	v
3625	suffer	v
3626	suffice	v
3627	suffix	v
3628	suffocate	v
3629	sugar	v
3630	suggest	v
3631	suit	v
3632	sully	v
3633	sum	v
3634	summarize	v
3635	summer	v
3636	summit	v
3637	summon	v
3638	sun	v
3639	sunburn	v
3640	sunder	v
3641	sup	v
3642	supersede	v
3643	supervise	v
3644	supplant	v
3645	supple	v
3646	supplement	v
3647	supply	v
3648	support	v
3649	suppose	v
3650	suppress	v
3651	surcharge	v
3652	surf	v
3653	surface	v
3654	surfboard	v
3655	surge	v
3656	surmise	v
3657	surpass	v
3658	surprise	v
3659	surrender	v
3660	surround	v
3661	survey	v
3662	survive	v
3663	suspect	v
3664	suspend	v
3665	sustain	v
3666	suture	v
3667	swab	v
3668	swag	v
3669	swagger	v
3670	swallow	v
3671	swamp	v
3672	swan	v
3673	swank	v
3674	swap	v
3675	swarm	v
3676	swash	v
3677	swat	v
3678	swathe	v
3679	sway	v
3680	swear	v
3681	sweat	v
3682	sweep	v
3683	swell	v
3684	swerve	v
3685	swim	v
3686	swindle	v
3687	swing	v
3688	swipe	v
3689	swirl	v
3690	swish	v
3691	switch	v
3692	swivel	v
3693	swoon	v
3694	swoop	v
3695	symbolise	v
3696	symbolize	v
3697	sympathize	v
3698	sync	v
3699	synchronize	v
3700	syndicate	v
3701	synthesize	v
3702	syringe	v
3703	table	v
3704	taboo	v
3705	tack	v
3706	tackle	v
3707	tag	v
3708	tail	v
3709	tailgate	v
3710	tailor	v
3711	taint	v
3712	take	v
3713	talk	v
3714	tally	v
3715	tame	v
3716	tamper	v
3717	tan	v
3718	tangle	v
3719	tango	v
3720	tank	v
3721	tap	v
3722	tape	v
3723	taper	v
3724	tar	v
3725	target	v
3726	tariff	v
3727	tarnish	v
3728	task	v
3729	taste	v
3730	tattoo	v
3731	taunt	v
3732	tax	v
3733	taxi	v
3734	teach	v
3735	team	v
3736	tear	v
3737	tease	v
3738	tee	v
3739	teeter	v
3740	telecast	v
3741	telegraph	v
3742	telephone	v
3743	teleport	v
3744	telescope	v
3745	televise	v
3746	tell	v
3747	temper	v
3748	tempt	v
3749	tenant	v
3750	tend	v
3751	tender	v
3752	tense	v
3753	tent	v
3754	tenure	v
3755	term	v
3756	terminate	v
3757	terrace	v
3758	terrorize	v
3759	test	v
3760	testify	v
3761	tether	v
3762	text	v
3763	thank	v
3764	thatch	v
3765	thaw	v
3766	theme	v
3767	theorize	v
3768	thermostat	v
3769	thicken	v
3770	thin	v
3771	think	v
3772	thirst	v
3773	thrash	v
3774	thread	v
3775	threaten	v
3776	thrill	v
3777	thrive	v
3778	throne	v
3779	throng	v
3780	throttle	v
3781	throw	v
3782	thrust	v
3783	thumb	v
3784	thump	v
3785	thunder	v
3786	thwart	v
3787	tick	v
3788	ticket	v
3789	tickle	v
3790	tide	v
3791	tidy	v
3792	tie	v
3793	tighten	v
3794	tile	v
3795	till	v
3796	tilt	v
3797	time	v
3798	tin	v
3799	tinge	v
3800	tingle	v
3801	tinker	v
3802	tint	v
3803	tip	v
3804	tire	v
3805	tithe	v
3806	title	v
3807	toast	v
3808	toboggan	v
3809	toe	v
3810	toggle	v
3811	toil	v
3812	tolerate	v
3813	toll	v
3814	tone	v
3815	tongue	v
3816	tool	v
3817	toot	v
3818	top	v
3819	topple	v
3820	torch	v
3821	torment	v
3822	torpedo	v
3823	torture	v
3824	tot	v
3825	total	v
3826	tote	v
3827	touch	v
3828	tour	v
3829	tourney	v
3830	tout	v
3831	tow	v
3832	towel	v
3833	tower	v
3834	toy	v
3835	trace	v
3836	track	v
3837	trade	v
3838	trademark	v
3839	traffic	v
3840	trail	v
3841	train	v
3842	tram	v
3843	tramp	v
3844	trance	v
3845	transact	v
3846	transcend	v
3847	transcribe	v
3848	transfer	v
3849	transform	v
3850	transit	v
3851	transition	v
3852	translate	v
3853	transmit	v
3854	transplant	v
3855	transport	v
3856	transpose	v
3857	trap	v
3858	trash	v
3859	travel	v
3860	traverse	v
3861	travesty	v
3862	trawl	v
3863	tread	v
3864	treasure	v
3865	treat	v
3866	treble	v
3867	tree	v
3868	trek	v
3869	tremble	v
3870	tremor	v
3871	trench	v
3872	trend	v
3873	trick	v
3874	trickle	v
3875	trifle	v
3876	trigger	v
3877	trill	v
3878	trim	v
3879	trip	v
3880	triple	v
3881	triumph	v
3882	troll	v
3883	troop	v
3884	trot	v
3885	trouble	v
3886	truck	v
3887	true	v
3888	trump	v
3889	trumpet	v
3890	truncate	v
3891	trust	v
3892	try	v
3893	tube	v
3894	tuck	v
3895	tucker	v
3896	tug	v
3897	tumble	v
3898	tune	v
3899	tunnel	v
3900	turf	v
3901	turn	v
3902	turtle	v
3903	tussle	v
3904	tutor	v
3905	twang	v
3906	tweak	v
3907	tweet	v
3908	twin	v
3909	twine	v
3910	twinkle	v
3911	twist	v
3912	twitch	v
3913	twitter	v
3914	type	v
3915	typecast	v
3916	typeset	v
3917	umpire	v
3918	uncover	v
3919	undercut	v
3920	underestimate	v
3921	undergo	v
3922	underlie	v
3923	underline	v
3924	undermine	v
3925	underpin	v
3926	underscore	v
3927	understand	v
3928	understudy	v
3929	undertake	v
3930	underwrite	v
3931	undo	v
3932	unearth	v
3933	unfold	v
3934	unify	v
3935	unionize	v
3936	unite	v
3937	unleash	v
3938	unload	v
3939	unlock	v
3940	unmask	v
3941	unravel	v
3942	unseat	v
3943	unveil	v
3944	unwind	v
3945	update	v
3946	upgrade	v
3947	uphold	v
3948	uplift	v
3949	upload	v
3950	uproot	v
3951	upset	v
3952	urge	v
3953	urinate	v
3954	use	v
3955	usher	v
3956	usurp	v
3957	utilize	v
3958	utter	v
3959	vacate	v
3960	vacation	v
3961	vaccinate	v
3962	vacuum	v
3963	valet	v
3964	validate	v
3965	value	v
3966	vamp	v
3967	vanish	v
3968	vanquish	v
3969	vape	v
3970	varnish	v
3971	vary	v
3972	vault	v
3973	veer	v
3974	veil	v
3975	veneer	v
3976	venerate	v
3977	vent	v
3978	venture	v
3979	verge	v
3980	verify	v
3981	verse	v
3982	vest	v
3983	vet	v
3984	veto	v
3985	vex	v
3986	vibe	v
3987	vibrate	v
3988	vie	v
3989	view	v
3990	vindicate	v
3991	violate	v
3992	visa	v
3993	visit	v
3994	visualize	v
3995	vlog	v
3996	voice	v
3997	void	v
3998	volley	v
3999	volunteer	v
4000	vomit	v
4001	voodoo	v
4002	vote	v
4003	vow	v
4004	voyage	v
4005	vroom	v
4006	wad	v
4007	waddle	v
4008	wade	v
4009	waffle	v
4010	wag	v
4011	wage	v
4012	wager	v
4013	wail	v
4014	wait	v
4015	waive	v
4016	wake	v
4017	walk	v
4018	wall	v
4019	wallop	v
4020	wallpaper	v
4021	waltz	v
4022	wander	v
4023	wane	v
4024	want	v
4025	war	v
4026	ward	v
4027	warehouse	v
4028	warm	v
4029	warn	v
4030	warp	v
4031	warrant	v
4032	wash	v
4033	waste	v
4034	watch	v
4035	water	v
4036	watercolor	v
4037	watercolour	v
4038	waterproof	v
4039	wave	v
4040	waver	v
4041	wax	v
4042	weaken	v
4043	wear	v
4044	weary	v
4045	weather	v
4046	weave	v
4047	web	v
4048	wed	v
4049	wedge	v
4050	wee	v
4051	weed	v
4052	weekend	v
4053	weep	v
4054	weigh	v
4055	weight	v
4056	welcome	v
4057	weld	v
4058	wet	v
4059	whack	v
4060	whale	v
4061	wham	v
4062	wheel	v
4063	whiff	v
4064	whine	v
4065	whip	v
4066	whirl	v
4067	whisper	v
4068	whistle	v
4069	white	v
4070	whitewash	v
4071	whittle	v
4072	whiz	v
4073	wholesale	v
4074	whoop	v
4075	whore	v
4076	widen	v
4077	widow	v
4078	wield	v
4079	wiggle	v
4080	will	v
4081	wilt	v
4082	win	v
4083	winch	v
4084	wind	v
4085	wine	v
4086	wing	v
4087	wink	v
4088	winter	v
4089	wipe	v
4090	wire	v
4091	wiretap	v
4092	wish	v
4093	withdraw	v
4094	wither	v
4095	withhold	v
4096	withstand	v
4097	wobble	v
4098	wolf	v
4099	wonder	v
4100	woo	v
4101	word	v
4102	work	v
4103	worm	v
4104	worry	v
4105	worsen	v
4106	worship	v
4107	worst	v
4108	wound	v
4109	wow	v
4110	wrap	v
4111	wreak	v
4112	wreck	v
4113	wrench	v
4114	wrest	v
4115	wrestle	v
4116	wrinkle	v
4117	write	v
4118	xerox	v
4119	yacht	v
4120	yak	v
4121	yank	v
4122	yap	v
4123	yarn	v
4124	yaw	v
4125	yell	v
4126	yellow	v
4127	yelp	v
4128	yen	v
4129	yield	v
4130	yip	v
4131	yodel	v
4132	yoke	v
4133	zap	v
4134	zero	v
4135	zest	v
4136	zigzag	v
4137	zip	v
4138	zipper	v
4139	zone	v
4140	zoom	v
4141	aah	v
4142	abandon	v
4143	abate	v
4144	abdicate	v
4145	abduct	v
4146	abet	v
4147	abide	v
4148	abolish	v
4149	abort	v
4150	abound	v
4151	absent	v
4152	absolve	v
4153	absorb	v
4154	abstain	v
4155	abstract	v
4156	abuse	v
4157	accede	v
4158	accelerate	v
4159	accent	v
4160	accentuate	v
4161	accept	v
4162	accession	v
4163	acclaim	v
4164	accommodate	v
4165	accompany	v
4166	accomplish	v
4167	accord	v
4168	account	v
4169	accrue	v
4170	accumulate	v
4171	accuse	v
4172	ace	v
4173	ache	v
4174	achieve	v
4175	acknowledge	v
4176	acquaint	v
4177	acquiesce	v
4178	acquire	v
4179	acquit	v
4180	act	v
4181	action	v
4182	activate	v
4183	adapt	v
4184	add	v
4185	addict	v
4186	adhere	v
4187	adjoin	v
4188	adjourn	v
4189	adjudicate	v
4190	adjust	v
4191	administer	v
4192	admire	v
4193	admit	v
4194	adopt	v
4195	adore	v
4196	adorn	v
4197	advance	v
4198	advantage	v
4199	adventure	v
4200	advert	v
4201	advertise	v
4202	advise	v
4203	advocate	v
4204	affect	v
4205	affiliate	v
4206	affirm	v
4207	affix	v
4208	afford	v
4209	affront	v
4210	age	v
4211	aggravate	v
4212	aggregate	v
4213	agitate	v
4214	agree	v
4215	aid	v
4216	ail	v
4217	aim	v
4218	air	v
4219	airlift	v
4220	airmail	v
4221	alarm	v
4222	alert	v
4223	alibi	v
4224	alien	v
4225	alienate	v
4226	alight	v
4227	align	v
4228	allay	v
4229	allege	v
4230	alleviate	v
4231	allocate	v
4232	allot	v
4233	allow	v
4234	allowance	v
4235	alloy	v
4236	allude	v
4237	allure	v
4238	ally	v
4239	alter	v
4240	alternate	v
4241	amalgamate	v
4242	amass	v
4243	ambush	v
4244	ameliorate	v
4245	amend	v
4246	amnesty	v
4247	amount	v
4248	amplify	v
4249	amuse	v
4250	anagram	v
4251	analyse	v
4252	analyze	v
4253	anchor	v
4254	anger	v
4255	angle	v
4256	anguish	v
4257	animate	v
4258	annex	v
4259	annihilate	v
4260	announce	v
4261	annoy	v
4262	annul	v
4263	answer	v
4264	antagonize	v
4265	ante	v
4266	antic	v
4267	anticipate	v
4268	antique	v
4269	ape	v
4270	apologise	v
4271	apologize	v
4272	apparel	v
4273	appeal	v
4274	appear	v
4275	appease	v
4276	append	v
4277	applaud	v
4278	apply	v
4279	appoint	v
4280	appreciate	v
4281	apprehend	v
4282	apprentice	v
4283	approach	v
4284	appropriate	v
4285	approve	v
4286	approximate	v
4287	arbitrate	v
4288	arc	v
4289	arch	v
4290	archive	v
4291	argue	v
4292	arise	v
4293	arm	v
4294	armor	v
4295	arouse	v
4296	arrange	v
4297	array	v
4298	arrest	v
4299	arrive	v
4300	articulate	v
4301	ascend	v
4302	ascertain	v
4303	ascribe	v
4304	ash	v
4305	ask	v
4306	asphalt	v
4307	aspire	v
4308	assassinate	v
4309	assault	v
4310	assay	v
4311	assemble	v
4312	assent	v
4313	assert	v
4314	assess	v
4315	assign	v
4316	assimilate	v
4317	assist	v
4318	associate	v
4319	assuage	v
4320	assume	v
4321	assure	v
4322	asterisk	v
4323	atone	v
4324	atrophy	v
4325	attach	v
4326	attack	v
4327	attain	v
4328	attempt	v
4329	attend	v
4330	attest	v
4331	attire	v
4332	attract	v
4333	attribute	v
4334	auction	v
4335	auctioneer	v
4336	audit	v
4337	audition	v
4338	augment	v
4339	augur	v
4340	authenticate	v
4341	author	v
4342	authorise	v
4343	authorize	v
4344	autograph	v
4345	automate	v
4346	avail	v
4347	avalanche	v
4348	avenge	v
4349	average	v
4350	avert	v
4351	avoid	v
4352	await	v
4353	awake	v
4354	awaken	v
4355	award	v
4356	awe	v
4357	axe	v
4358	baa	v
4359	baby	v
4360	backfire	v
4361	background	v
4362	backhand	v
4363	backlash	v
4364	backpack	v
4365	backstop	v
4366	backstroke	v
4367	backtrack	v
4368	badge	v
4369	badger	v
4370	baffle	v
4371	bag	v
4372	bail	v
4373	bait	v
4374	bake	v
4375	balance	v
4376	bale	v
4377	balk	v
4378	ball	v
4379	balloon	v
4380	ballot	v
4381	bamboozle	v
4382	ban	v
4383	band	v
4384	bandage	v
4385	bandy	v
4386	bang	v
4387	banish	v
4388	bank	v
4389	bankrupt	v
4390	banquet	v
4391	banter	v
4392	baptize	v
4393	bar	v
4394	barb	v
4395	barbecue	v
4396	barbeque	v
4397	barber	v
4398	bare	v
4399	bargain	v
4400	barge	v
4401	bark	v
4402	barrack	v
4403	barrage	v
