id	lemma	pos
13320	mace	n
13321	machete	n
13322	machine	n
13323	machine	v
13324	machinery	n
13325	machinist	n
13326	machismo	n
13327	macho	a
13328	macho	n
13329	macintosh	n
13330	mack	n
13331	mackerel	n
13332	mackintosh	n
13333	macro	a
13334	macro	n
13335	macroeconomic	a
13337	macron	n
13338	macroscopic	a
13339	mad	a
13340	madam	n
13341	madame	n
13342	madcap	a
13343	madcap	n
13344	madden	v
13345	madder	v
13346	made	a
13347	mademoiselle	n
13348	madhouse	n
13349	madman	n
13352	madrasa	n
13353	madrasah	n
13354	maelstrom	n
13355	maestro	n
13356	mafia	n
13357	mafioso	n
13358	mag	n
13359	magazine	n
13360	magenta	a
13361	magenta	n
13362	maggot	n
13363	magic	a
13364	magic	n
13365	magical	a
13366	magician	n
13367	magisterial	a
13368	magistracy	n
13369	magistrate	n
13370	maglev	n
13371	magma	n
13372	magnanimous	a
13373	magnate	n
13374	magnesia	n
13375	magnesium	n
13376	magnet	n
13377	magnetic	a
13378	magnetism	n
13379	magnetite	n
13380	magnetization	n
13381	magnetized	a
13382	magneto	n
13383	magnetosphere	n
13384	magnification	n
13385	magnificence	n
13386	magnificent	a
13387	magnified	a
13388	magnify	v
13389	magnitude	n
13390	magnolia	n
13391	magnum	n
13392	magpie	n
13393	maharaja	n
13394	maharajah	n
13395	maharani	n
13396	mahatma	n
13397	mahjong	n
13398	mahogany	n
13399	maid	n
13400	maiden	a
13401	maiden	n
13402	maidservant	n
13403	mail	n
13404	mail	v
13405	mailbox	n
13406	mailed	a
13407	mailer	n
13408	mailing	n
13409	mailman	n
13410	maimed	a
13411	maimed	n
13412	main	a
13413	main	n
13414	mainframe	n
13415	mainland	n
13416	mainline	v
13417	mainmast	n
13418	mainsail	n
13419	mainstay	n
13420	mainstream	n
13421	maintain	v
13422	maintained	a
13423	maintainer	n
13424	maintenance	n
13425	maize	n
13426	majestic	a
13427	majesty	n
13428	major	a
13429	major	n
13430	major	v
13431	majority	n
13433	make	n
13434	make	v
13435	makeover	n
13436	maker	n
13437	makeshift	a
13438	makeshift	n
13439	makeup	n
13440	making	n
13441	mako	n
13442	malachite	n
13443	maladaptive	a
13444	malady	n
13445	malaise	n
13446	malaria	n
13447	malarial	a
13448	male	a
13449	male	n
13450	malevolent	a
13451	malfeasance	n
13452	malformation	n
13453	malformed	a
13454	malfunction	n
13455	malfunction	v
13456	malfunctioning	a
13457	malice	n
13458	malicious	a
13459	malign	a
13460	malign	v
13461	malignancy	n
13462	malignant	a
13463	mall	n
13464	mallard	n
13465	malleable	a
13466	mallet	n
13467	mallow	n
13468	malnourished	a
13469	malnutrition	n
13470	malpractice	n
13471	malt	n
13472	malt	v
13473	malted	a
13474	malted	n
13475	maltreatment	n
13476	malware	n
13477	mama	n
13478	mamba	n
13479	mambo	n
13480	mambo	v
13481	mamma	n
13482	mammal	n
13483	mammalian	a
13484	mammalian	n
13485	mammary	a
13486	mammography	n
13487	mammoth	a
13488	mammoth	n
13489	mammy	n
13490	man	n
13491	man	v
13492	manage	v
13493	manageable	a
13494	management	n
13495	manager	n
13496	managerial	a
13497	manatee	n
13498	mandala	n
13499	mandarin	n
13500	mandate	n
13501	mandate	v
13502	mandatory	a
13503	mandatory	n
13504	mandible	n
13505	mandolin	n
13506	mane	n
13507	maneuver	n
13508	maneuver	v
13509	maneuverability	n
13510	maneuverable	a
13511	manga	n
13512	manganese	n
13513	manger	n
13514	mangled	a
13515	mango	n
13516	mangrove	n
13517	manhattan	n
13518	manhole	n
13519	manhood	n
13520	manhunt	n
13521	mania	n
13522	maniac	a
13523	maniac	n
13524	maniacal	a
13525	manic	a
13526	manifest	a
13527	manifest	n
13528	manifest	v
13529	manifestation	n
13530	manifesto	n
13531	manifold	a
13532	manifold	n
13533	manifold	v
13534	manila	n
13535	manilla	n
13536	manioc	n
13537	manipulate	v
13538	manipulation	n
13539	manipulative	a
13540	manipulator	n
13541	mankind	n
13542	manly	a
13543	manna	n
13544	manned	a
13545	mannequin	n
13546	manner	n
13547	mannered	a
13548	mannerism	n
13550	manoeuvrability	n
13551	manoeuvrable	a
13552	manoeuvre	n
13553	manoeuvre	v
13554	manor	n
13555	manorial	a
13556	manpower	n
13557	manse	n
13558	manservant	n
13559	mansion	n
13560	manslaughter	n
13561	manta	n
13562	mantel	n
13563	mantilla	n
13565	mantle	n
13566	mantle	v
13567	mantled	a
13568	mantra	n
13569	manual	a
13570	manual	n
13571	manufactory	n
13572	manufacture	n
13573	manufacture	v
13574	manufactured	a
13575	manufacturer	n
13576	manufacturing	n
13577	manure	n
13578	manure	v
13579	manuscript	n
13580	map	n
13581	map	v
13582	maple	n
13583	mapper	n
13584	mapping	n
13585	mar	n
13586	mar	v
13587	marathon	n
13588	marauder	n
13589	marauding	a
13590	marauding	n
13591	marble	n
13592	marble	v
13593	marbled	a
13595	march	n
13596	march	v
13597	marcher	n
13598	marching	n
13600	mare	n
13601	margarine	n
13602	margarita	n
13603	marge	n
13604	margin	n
13605	marginal	a
13606	marginalia	n
13607	marginalization	n
13608	marguerite	n
13609	mariachi	n
13610	marigold	n
13611	marijuana	n
13612	marimba	n
13613	marina	n
13614	marine	a
13615	marine	n
13616	mariner	n
13617	marionette	n
13618	marital	a
13619	maritime	a
13620	mark	n
13621	mark	v
13622	marked	a
13623	marker	n
13624	market	n
13625	market	v
13626	marketable	a
13627	marketer	n
13628	marketing	n
13629	marketplace	n
13630	marking	n
13631	marksman	n
13632	marksmanship	n
13633	markup	n
13634	marlin	n
13635	marmalade	n
13636	marmoset	n
13637	marmot	n
13638	maroon	a
13639	maroon	n
13640	maroon	v
13641	marooned	a
13642	marque	n
13643	marquee	n
13646	marquise	n
13647	marred	a
13648	marriage	n
13649	marriageable	a
13650	married	a
13651	married	n
13652	marrow	n
13653	marry	v
13654	marsh	n
13655	marshal	n
13656	marshal	v
13657	marshall	n
13658	marshland	n
13659	marshmallow	n
13660	marshy	a
13661	marsupial	a
13662	marsupial	n
13663	mart	n
13664	marten	n
13665	martial	a
13666	martin	n
13667	martinet	n
13668	martini	n
13669	martyr	n
13670	martyr	v
13671	martyrdom	n
13672	marvel	n
13673	marvel	v
13674	marvellous	a
13675	marvelous	a
13676	marzipan	n
13677	mascara	n
13678	mascot	n
13679	masculine	a
13680	masculine	n
13681	masculinity	n
13682	mash	n
13683	mash	v
13684	masjid	n
13685	mask	n
13686	mask	v
13687	masked	a
13688	masking	n
13689	masochism	n
13690	mason	n
13691	masonic	a
13692	masonry	n
13693	masquerade	n
13694	masquerade	v
13698	massacre	n
13699	massacre	v
13700	massage	n
13701	massage	v
13703	massif	n
13704	massive	a
13705	mast	n
13706	mastectomy	n
13707	masted	a
13708	master	a
13709	master	n
13710	master	v
13711	mastered	a
13712	masterful	a
13713	mastering	n
13714	masterly	a
13715	mastermind	n
13716	mastermind	v
13717	masterpiece	n
13718	mastership	n
13719	mastery	n
13720	masthead	n
13721	mastic	n
13722	mastiff	n
13723	mastodon	n
13724	masturbation	n
13725	mat	a
13726	mat	n
13727	mat	v
13728	matador	n
13729	match	n
13730	match	v
13731	matchbox	n
13732	matched	a
13733	matching	a
13734	matchless	a
13735	matchmaker	n
13736	matchmaking	n
13737	matchup	n
13738	mate	n
13739	mate	v
13740	mated	a
13741	mater	n
13742	material	a
13743	material	n
13744	materialise	v
13745	materialism	n
13746	materialist	n
13747	materialistic	a
13748	materiality	n
13749	materialize	v
13750	materiel	n
13751	maternal	a
13752	maternity	n
13754	math	n
13755	mathematical	a
13756	mathematician	n
13759	matinee	n
13760	mating	n
13762	matriarch	n
13763	matriarchal	a
13764	matric	n
13765	matriculation	n
13766	matrilineal	a
13767	matrimonial	a
13768	matrimony	n
13769	matrix	n
13770	matron	n
13771	matt	a
13772	matt	n
13773	matte	a
13774	matte	n
13775	matte	v
13776	matted	a
13777	matting	n
13779	maturation	n
13780	mature	a
13781	mature	v
13782	matured	a
13783	maturity	n
13784	maudlin	a
13785	maul	n
13786	maul	v
13787	maunder	v
13788	mausoleum	n
13789	mauve	a
13790	mauve	n
13791	maven	n
13792	maverick	a
13793	maverick	n
13794	maw	n
13795	max	n
13796	maxi	a
13797	maxi	n
13798	maxim	n
13799	maximal	a
13800	maximise	v
13801	maximising	a
13802	maximization	n
13803	maximize	v
13804	maximizing	a
13805	maximum	a
13806	maximum	n
13807	may	n
13808	mayflower	n
13809	mayfly	n
13810	mayhem	n
13811	mayo	n
13812	mayonnaise	n
13813	mayor	n
13814	mayoral	a
13815	mayoralty	n
13816	maypole	n
13817	maze	n
13818	mazurka	n
13819	mcg	n
13820	mead	n
13821	meadow	n
13822	meager	a
13823	meagre	a
13824	meal	n
13825	mealy	a
13826	mean	a
13827	mean	n
13828	mean	v
13829	meander	n
13830	meander	v
13831	meandering	a
13832	meaning	a
13833	meaning	n
13834	meaningful	a
13835	meaningless	a
13837	meantime	n
13838	meany	n
13839	measles	n
13840	measurable	a
13841	measure	n
13842	measure	v
13843	measured	a
13844	measurement	n
13845	measuring	n
13846	meat	n
13847	meatpacking	n
13848	meaty	a
13849	mecca	n
13850	mechanic	a
13851	mechanic	n
13852	mechanical	a
13854	mechanisation	n
13855	mechanised	a
13856	mechanism	n
13857	mechanistic	a
13858	mechanization	n
13859	mechanized	a
13860	medal	n
13861	medalist	n
13862	medallion	n
13863	medallist	n
13864	meddle	v
13865	meddling	a
13866	meddling	n
13867	medevac	n
13868	mediaeval	a
13869	medial	a
13870	median	a
13871	median	n
13872	mediate	a
13873	mediate	v
13874	mediated	a
13875	mediation	n
13876	mediator	n
13877	medic	n
13878	medical	a
13879	medical	n
13880	medication	n
13881	medicinal	a
13882	medicine	n
13883	medicine	v
13884	medico	n
13885	medieval	a
13886	medina	n
13887	mediocre	a
13888	mediocrity	n
13889	meditate	v
13890	meditation	n
13891	meditative	a
13892	medium	a
13893	medium	n
13894	medley	n
13895	medusa	n
13896	meek	a
13897	meerkat	n
13898	meet	a
13899	meet	n
13900	meet	v
13901	meeting	n
13902	meetinghouse	n
13903	meg	n
13904	megabyte	n
13905	megahertz	n
13906	megalithic	a
13908	megaphone	n
13909	megaton	n
13910	megawatt	n
13911	melamine	n
13912	melancholia	n
13913	melancholic	a
13914	melancholic	n
13915	melancholy	a
13916	melancholy	n
13917	melange	n
13918	melanin	n
13919	melanoma	n
13920	melatonin	n
13921	meld	n
13922	meld	v
13923	melee	n
13924	mellow	a
13925	mellow	v
13926	melodic	a
13927	melodious	a
13928	melodrama	n
13929	melodramatic	a
13930	melody	n
13931	melon	n
13932	melt	n
13933	melt	v
13934	meltdown	n
13935	melted	a
13936	melting	a
13937	melting	n
13938	meltwater	n
13939	member	n
13940	membered	a
13941	membership	n
13942	membrane	n
13943	membranous	a
13944	meme	n
13945	memento	n
13946	memo	n
13947	memoir	n
13948	memorabilia	n
13949	memorable	a
13950	memoranda	n
13951	memorandum	n
13952	memorial	n
13953	memorialize	v
13954	memorization	n
13955	memorize	v
13956	memory	n
13958	menace	n
13959	menace	v
13960	menacing	a
13961	menagerie	n
13962	mend	n
13963	mend	v
13964	mending	n
13965	menial	a
13966	menial	n
13969	menopausal	a
13970	menopause	n
13971	menorah	n
13972	mensch	n
13973	menstrual	a
13974	menstruation	n
13975	mental	a
13976	mentality	n
13977	menthol	n
13978	mention	n
13979	mention	v
13980	mentor	n
13981	mentor	v
13982	menu	n
13983	meow	n
13984	meow	v
13985	mercantile	a
13986	mercantilism	n
13987	mercenary	a
13988	mercenary	n
13989	merchandise	n
13990	merchandise	v
13991	merchandising	n
13992	merchant	n
13993	merchantman	n
13994	merciful	a
13995	merciless	a
13996	mercurial	a
13997	mercury	n
13998	mercy	n
13999	mere	a
14000	mere	n
14001	merge	v
14002	merged	a
14003	merger	n
14004	merging	a
14005	merging	n
14006	meridian	a
14007	meridian	n
14008	meringue	n
14009	merino	n
14010	merit	n
14011	merit	v
14012	merited	a
14013	meritocracy	n
14014	meritorious	a
14015	merlin	n
14016	mermaid	n
14017	merman	n
14018	merry	a
14019	mesa	n
14020	mescaline	n
14021	mesh	n
14022	mesh	v
14023	meshed	a
14024	mesmerized	a
14025	mesmerizing	a
14026	mesolithic	a
14027	mesothelioma	n
14028	mesquite	n
14031	message	n
14032	message	v
14033	messaging	n
14034	messenger	n
14035	messiah	n
14036	messianic	a
14037	messy	a
14038	mestizo	n
14039	metabolic	a
14040	metabolism	n
14041	metabolize	v
14043	metal	a
14044	metal	n
14045	metal	v
14046	metallic	a
14047	metallic	n
14048	metallurgical	a
14049	metallurgist	n
14050	metallurgy	n
14051	metalwork	n
14052	metalworking	n
14053	metamorphic	a
14054	metamorphism	n
14056	metaphor	n
14057	metaphoric	a
14058	metaphorical	a
14059	metaphysical	a
14062	metastatic	a
14063	mete	n
14064	meteor	n
14065	meteoric	a
14066	meteorite	n
14067	meteorological	a
14068	meteorologist	n
14069	meteorology	n
14070	meter	n
14071	meter	v
14072	metformin	n
14073	meth	n
14074	methadone	n
14075	methamphetamine	n
14076	methane	n
14077	methanol	n
14078	method	n
14079	methodical	a
14080	methodological	a
14081	methodology	n
14082	methotrexate	n
14083	methyl	n
14084	methylated	a
14085	methylene	n
14086	methylphenidate	n
14087	meticulous	a
14088	metre	n
14089	metric	a
14090	metric	n
14091	metrical	a
14093	metro	n
14094	metrology	n
14095	metronome	n
14097	metropolitan	a
14098	metropolitan	n
14099	mettle	n
14100	mew	n
14101	mew	v
14102	mews	n
14103	mezzanine	n
14104	mezzo	n
14105	mic	n
14106	mica	n
14107	micro	a
14108	microbe	n
14109	microbial	a
14110	microbiologist	n
14111	microbiology	n
14112	microbrewery	n
14113	microcephaly	n
14114	microchip	n
14115	microcode	n
14116	microcomputer	n
14117	microcosm	n
14120	microfilm	n
14121	microfilm	v
14122	micrometer	n
14123	micron	n
14124	microorganism	n
14125	microphone	n
14126	microprocessor	n
14127	microscope	n
14128	microscopic	a
14129	microscopy	n
14130	microwave	n
14131	microwave	v
14132	mid	a
14133	midair	n
14134	midbrain	n
14135	midday	n
14136	middle	a
14137	middle	n
14138	middle	v
14139	middleman	n
14140	middleweight	n
14141	middling	a
14142	middling	n
14143	midfield	n
14144	midge	n
14145	midget	a
14146	midget	n
14147	midi	a
14148	midland	a
14149	midland	n
14150	midline	n
14151	midnight	n
14152	midpoint	n
14153	midrib	n
14154	midsection	n
14155	midshipman	n
14156	midst	n
14157	midstream	n
14158	midsummer	n
14159	midterm	n
14160	midway	a
14161	midway	n
14162	midweek	n
14163	midwestern	a
14164	midwife	n
14165	midwifery	n
14166	midwinter	n
14167	mien	n
14168	might	n
14169	mighty	a
14170	migraine	n
14171	migrant	a
14172	migrant	n
14173	migrate	v
14174	migration	n
14175	migratory	a
14176	mihrab	n
14177	mikado	n
14178	mike	n
14179	mil	n
14180	mild	a
14181	mildew	n
14182	mildew	v
14183	mile	n
14184	mileage	n
14185	milepost	n
14186	miler	n
14187	milestone	n
14188	milieu	n
14189	militancy	n
14190	militant	a
14191	militant	n
14192	militarism	n
14193	militarist	n
14194	militaristic	a
14195	militarization	n
14196	militarized	a
14197	military	a
14198	military	n
14199	militia	n
14200	milk	n
14201	milk	v
14202	milkman	n
14203	milkshake	n
14204	milkweed	n
14205	milky	a
14206	mill	n
14207	mill	v
14208	milled	a
14209	millennial	a
14210	millennium	n
14211	miller	n
14212	millet	n
14213	millimeter	n
14214	millimetre	n
14215	milliner	n
14216	milling	n
14217	million	a
14218	million	n
14219	millionaire	n
14220	millionth	a
14221	millionth	n
14222	millipede	n
14223	millisecond	n
14224	millstone	n
14225	mime	n
14226	mime	v
14227	mimic	a
14228	mimic	n
14229	mimic	v
14230	mimicry	n
14231	mimosa	n
14232	min	n
14233	minaret	n
14234	mince	n
14235	mince	v
14236	mind	n
14237	mind	v
14238	minded	a
14239	minder	n
14240	mindful	a
14242	mindless	a
14243	mindset	n
14244	mined	a
14245	minefield	n
14246	miner	n
14247	mineral	a
14248	mineral	n
14249	minesweeper	n
14250	mingle	v
14251	mingling	n
14252	mini	a
14253	mini	n
14254	miniature	a
14255	miniature	n
14256	miniaturization	n
14258	minimal	a
14259	minimalism	n
14260	minimalist	a
14261	minimalist	n
14262	minimise	v
14263	minimization	n
14264	minimize	v
14265	minimized	a
14266	minimum	a
14267	minimum	n
14268	mining	n
14269	minion	n
14270	minister	n
14271	minister	v
14272	ministerial	a
14273	ministry	n
14274	minivan	n
14275	mink	n
14276	minnow	n
14277	minor	a
14278	minor	n
14279	minor	v
14280	minority	n
14282	minstrel	n
14283	mint	a
14284	mint	n
14285	mint	v
14286	minty	a
14287	minuet	n
14290	minuscule	a
14291	minute	a
14292	minute	n
14294	miracle	n
14295	miraculous	a
14296	mirage	n
14297	mire	n
14298	mire	v
14299	mired	a
14300	mirror	n
14301	mirror	v
14302	mirrored	a
14303	mirth	n
14304	misadventure	n
14305	misalignment	n
14306	misappropriated	a
14307	misappropriation	n
14308	misbehavior	n
14309	misbehaviour	n
14310	miscalculation	n
14311	miscarriage	n
14312	miscellaneous	a
14313	miscellany	n
14314	mischief	n
14315	mischievous	a
14316	misconception	n
14317	misconduct	n
14318	misconduct	v
14319	misdemeanor	n
14320	miser	n
14321	miserable	a
14322	misery	n
14323	misfire	n
14324	misfire	v
14325	misfit	n
14326	misfortune	n
14327	misguided	a
14328	mishap	n
14329	misinformation	n
14330	mislabeled	a
14331	mislead	v
14332	misleading	a
14333	mismanagement	n
14334	mismatch	n
14335	mismatch	v
14336	mismatched	a
14337	misnomer	n
14338	miso	n
14339	misogynist	n
14340	misogynistic	a
14341	misogyny	n
14342	misplaced	a
14343	misread	v
14344	misreading	n
14345	misrepresented	a
14348	missed	a
14349	missile	n
14350	missing	a
14351	mission	n
14352	missionary	a
14353	missionary	n
14354	misspelling	n
14355	misstep	n
14356	missy	n
14357	mist	n
14358	mist	v
14359	mistake	n
14360	mistake	v
14361	mistaken	a
14362	mistaking	n
14363	mistletoe	n
14364	mistreated	a
14365	mistreatment	n
14367	mistrial	n
14368	mistrust	n
14369	mistrust	v
14370	misty	a
14371	misunderstanding	n
14372	misunderstood	a
14373	misuse	n
14374	misuse	v
14375	misused	a
14376	mite	n
14377	miter	n
14378	miter	v
14379	mitigate	v
14380	mitigated	a
14381	mitigation	n
14382	mitre	n
14383	mitt	n
14384	mitten	n
14385	mix	n
14386	mix	v
14387	mixed	a
14388	mixer	n
14389	mixing	n
14390	mixture	n
14391	mnemonic	a
14392	mnemonic	n
14394	moan	n
14395	moan	v
14396	moat	n
14397	moated	a
14398	mob	n
14399	mob	v
14400	mobile	a
14401	mobile	n
14402	mobilisation	n
14403	mobilise	v
14404	mobility	n
14405	mobilization	n
14406	mobilize	v
14407	mobster	n
14408	moccasin	n
14409	mocha	n
14410	mock	a
14411	mock	n
14412	mock	v
14413	mockery	n
14414	mocking	a
14415	mockingbird	n
14416	mod	a
14417	mod	n
14418	modal	a
14419	mode	n
14420	model	a
14421	model	n
14422	model	v
14423	modeled	a
14424	modeler	n
14425	modeling	n
14426	modelling	n
14427	modem	n
14428	moderate	a
14429	moderate	n
14430	moderate	v
14431	moderating	a
14432	moderation	n
14433	moderator	n
14434	modern	a
14435	modern	n
14436	modernisation	n
14437	modernise	v
14438	modernised	a
14439	modernism	n
14440	modernist	n
14441	modernistic	a
14442	modernity	n
14443	modernization	n
14444	modernize	v
14445	modernized	a
14446	modest	a
14447	modesty	n
14448	modification	n
14449	modified	a
14450	modifier	n
14451	modify	v
14453	modular	a
14454	modulate	v
14455	modulated	a
14456	modulation	n
14457	module	n
14458	mogul	n
14459	mohawk	n
14460	moist	a
14461	moisture	n
14462	mojo	n
14463	molar	a
14464	molar	n
14466	mold	n
14467	mold	v
14468	molded	a
14469	molding	n
14470	mole	n
14471	molecular	a
14472	molecule	n
14473	molest	v
14474	molestation	n
14475	mollusc	n
14476	mollusk	n
14477	molly	n
14478	molt	n
14479	molt	v
14480	molten	a
14481	molting	n
14482	mom	n
14483	moment	n
14484	momentary	a
14485	momentous	a
14486	momentum	n
14487	momma	n
14488	mommy	n
14489	monarch	n
14490	monarchical	a
14491	monarchist	n
14492	monarchy	n
14493	monastery	n
14494	monastic	a
14495	monastic	n
14496	monetary	a
14497	monetization	n
14498	money	n
14499	monger	n
14500	monger	v
14501	mongoose	n
14502	mongrel	n
14503	moniker	n
14504	monitor	n
14505	monitor	v
14506	monitoring	n
14507	monk	n
14508	monkey	n
14509	monkey	v
14510	mono	a
14511	mono	n
14512	monochromatic	a
14513	monochrome	a
14514	monochrome	n
14515	monocle	n
14516	monoculture	n
14517	monogamous	a
14518	monogamy	n
14519	monogram	n
14520	monograph	n
14521	monolingual	a
14522	monolingual	n
14523	monolith	n
14524	monolithic	a
14525	monologue	n
14527	monopolistic	a
14528	monopolize	v
14529	monopoly	n
14530	monorail	n
14531	monosyllabic	a
14532	monotheism	n
14533	monotheistic	a
14534	monotone	a
14535	monotone	n
14536	monotonous	a
14537	monotony	n
14538	monoxide	n
14539	monsoon	n
14540	monster	n
14541	monstrosity	n
14542	monstrous	a
14543	montage	n
14544	month	n
14545	monthly	a
14546	monthly	n
14547	monument	n
14548	garfield	n
14549	garland	n
14550	garrison	n
14553	gaussian	a
14554	gautama	n
14555	gawain	n
14556	gaza	n
14557	gbit	n
14558	geiger	n
14559	gemini	n
14561	geneva	n
14562	genevan	n
14563	genoa	n
14564	genoese	a
14565	genoese	n
14567	genovese	a
14568	gent	n
14569	georgia	n
14570	georgian	a
14571	georgian	n
14572	german	a
14573	german	n
14574	germanic	a
14575	germanic	n
14576	germany	n
14577	geronimo	n
14578	gershwin	n
14579	gestapo	n
14580	gettysburg	n
14581	ghana	n
14582	ghanaian	a
14583	gibbon	n
14584	gibraltar	n
14585	gibraltarian	a
14586	gibraltarian	n
14587	gilgamesh	n
14588	giotto	n
14589	gipsy	n
14590	gita	n
14591	giza	n
14592	glasgow	n
14593	gnostic	a
14594	gnostic	n
14595	gnosticism	n
14596	goa	n
14597	goat	n
14598	gobi	n
14599	god	n
14600	godhead	n
14601	godiva	n
14602	godspeed	n
14603	goethe	n
14604	gogh	n
14605	golan	n
14606	goldsmith	n
14607	golgotha	n
14608	goliath	n
14609	gomorrah	n
14610	goodyear	n
14611	goofy	n
14612	google	n
14613	gopher	n
14614	gorbachev	n
14615	gordian	a
14616	gore	n
14617	gorgon	n
14618	gospel	n
14620	goth	n
14621	gothic	a
14622	gothic	n
14623	gouda	n
14624	goya	n
14625	grace	n
14626	gram	n
14627	granada	n
14628	grant	n
14631	gray	n
14632	grecian	a
14633	grecian	n
14634	greece	n
14635	greek	a
14636	greek	n
14637	green	n
14638	greenland	n
14639	greenpeace	n
14640	greenwich	n
14641	gregorian	a
14642	monumental	a
14643	moo	n
14644	moo	v
14645	mood	n
14646	moody	a
14647	moon	n
14648	moonlight	n
14649	moonlight	v
14650	moonlit	a
14651	moonshine	n
14652	moonstone	n
14653	moor	n
14654	moor	v
14655	mooring	n
14656	moorland	n
14657	moose	n
14658	moot	a
14659	moot	v
14660	mop	n
14661	mop	v
14662	moped	n
14663	mopping	n
14664	moral	a
14665	moral	n
14666	morale	n
14667	moralistic	a
14668	morality	n
14669	moralizing	n
14671	moratorium	n
14672	morbid	a
14673	morbidity	n
14675	morgue	n
14676	moribund	a
14677	morning	n
14678	moron	n
14679	morose	a
14680	morph	v
14681	morphine	n
14682	morphology	n
14683	mortal	a
14684	mortal	n
14685	mortality	n
14686	mortar	n
14687	mortar	v
14688	mortgage	n
14689	mortgage	v
14690	mortgaged	a
14691	mortification	n
14692	mortified	a
14693	mortuary	a
14694	mortuary	n
14695	mosaic	n
14696	mosque	n
14697	mosquito	n
14699	mossy	a
14700	motel	n
14701	moth	n
14702	mother	n
14703	mother	v
14704	motherhood	n
14705	motherland	n
14706	motherly	a
14707	motif	n
14708	motion	n
14709	motion	v
14710	motionless	a
14711	motivate	v
14712	motivated	a
14713	motivating	a
14714	motivating	n
14715	motivation	n
14716	motivational	a
14717	motivator	n
14718	motive	a
14719	motive	n
14720	motley	a
14721	motor	a
14722	motor	n
14723	motor	v
14724	motorbike	n
14725	motorbike	v
14726	motorboat	n
14727	motorboat	v
14728	motorcade	n
14729	motorcycle	n
14730	motorcycle	v
14731	motorcycling	n
14732	motorcyclist	n
14733	motored	a
14734	motoring	n
14735	motorised	a
14736	motorist	n
14737	motorized	a
14738	motorway	n
14739	mottled	a
14740	mottling	n
14741	motto	n
14742	mould	n
14743	mould	v
14744	moulder	v
14745	moulding	n
14746	moult	n
14747	moult	v
14748	moulting	n
14749	mound	n
14750	mound	v
14751	mount	n
14752	mount	v
14753	mountain	n
14754	mountaineer	n
14755	mountaineer	v
14756	mountaineering	n
14757	mountainous	a
14758	mountainside	n
14759	mounted	a
14760	mounting	n
14761	mourn	v
14762	mourner	n
14763	mournful	a
14764	mourning	a
14765	mourning	n
14766	mouse	n
14767	mouse	v
14768	mousetrap	n
14769	mousse	n
14770	mousse	v
14771	moustache	n
14772	mouth	n
14773	mouth	v
14774	mouthpiece	n
14775	movable	a
14776	movable	n
14777	move	n
14778	move	v
14779	moveable	a
14780	moved	a
14781	movement	n
14782	mover	n
14783	movie	n
14784	moving	a
14785	mow	v
14786	mower	n
14787	mozzarella	n
14788	mph	n
14789	muck	n
14790	muck	v
14791	mucous	a
14793	mud	n
14794	mud	v
14795	muddle	n
14796	muddle	v
14797	muddled	a
14798	muddy	a
14799	muddy	v
14800	mudslide	n
14801	muff	n
14802	muff	v
14803	muffin	n
14804	muffled	a
14805	muffler	n
14806	mug	n
14807	mug	v
14808	mugger	n
14809	mugging	n
14810	mulberry	n
14811	mulch	n
14812	mulch	v
14813	mule	n
14814	mull	v
14815	mullet	n
14816	multicellular	a
14817	multicolored	a
14818	multicultural	a
14819	multiculturalism	n
14820	multidimensional	a
14821	multiethnic	a
14822	multifaceted	a
14823	multilateral	a
14824	multilevel	a
14825	multilingual	a
14826	multimedia	n
14827	multinational	a
14828	multiple	a
14829	multiple	n
14830	multiplex	n
14831	multiplication	n
14832	multiplicity	n
14833	multiplied	a
14834	multiplier	n
14835	multiply	v
14836	multipurpose	a
14837	multiracial	a
14838	multitude	n
14839	mum	a
14840	mum	n
14841	mummification	n
14842	mummy	n
14843	mumps	n
14844	munch	v
14845	mundane	a
14846	municipal	a
14847	municipality	n
14848	munition	n
14849	mural	a
14850	mural	n
14851	muralist	n
14852	murder	n
14853	murder	v
14854	murdered	a
14855	murderer	n
14856	murderous	a
14857	murky	a
14858	murmur	n
14859	murmur	v
14860	muscle	n
14861	muscle	v
14862	muscular	a
14863	musculature	n
14864	muse	n
14865	muse	v
14866	museum	n
14867	mush	n
14868	mush	v
14869	mushroom	n
14870	mushroom	v
14871	music	n
14872	musical	a
14873	musical	n
14874	musicality	n
14875	musician	n
14876	musicianship	n
14877	musing	a
14878	musing	n
14879	musk	n
14880	musket	n
14881	musketeer	n
14882	muskrat	n
14883	muslin	n
14884	mussel	n
14885	must	a
14886	must	n
14887	mustache	n
14888	mustang	n
14889	mustard	n
14890	muster	n
14891	muster	v
14892	mutable	a
14893	mutant	a
14894	mutant	n
14895	mutate	v
14896	mutation	n
14897	mute	a
14898	mute	n
14899	mute	v
14900	muted	a
14901	mutilated	a
14902	mutilation	n
14903	mutinous	a
14904	mutiny	n
14905	mutiny	v
14906	mutt	n
14907	mutter	n
14908	mutter	v
14909	mutton	n
14910	mutual	a
14911	muzzle	n
14912	muzzle	v
14913	myopia	n
14914	myriad	a
14915	myriad	n
14916	myrrh	n
14917	myrtle	n
14918	mysterious	a
14919	mystery	n
14920	mystic	a
14921	mystic	n
14922	mystical	a
14923	mysticism	n
14924	mystique	n
14925	myth	n
14926	mythic	a
14927	mythical	a
14928	mythological	a
14929	mythology	n
14930	naan	n
14931	nab	v
